date	open	high	close	low	volume	amount
2005-07-01 00:00:00	1077.313	1077.313	1055.594	1053.631	1359781400	6137893150
2005-06-30 00:00:00	1103.477	1103.477	1080.938	1078.1	1378595900	6406963194
2005-06-29 00:00:00	1111.667	1113.522	1104.992	1103.906	1346937900	6542253118
2005-06-28 00:00:00	1120.945	1120.945	1108.588	1105.341	1345843100	6311797669
2005-06-27 00:00:00	1108.465	1129.959	1124.64	1108.465	2184238100	10530160508
2005-06-24 00:00:00	1091.989	1102.23	1101.882	1087.693	1112107500	5084831455
2005-06-23 00:00:00	1100.559	1106.749	1093.702	1092.478	1148488600	5472687518
2005-06-22 00:00:00	1098.958	1103.249	1102.033	1090.745	1235145300	5901879092
2005-06-21 00:00:00	1115.665	1115.665	1101.486	1098.904	1547809000	7335782311
2005-06-20 00:00:00	1087.849	1115.862	1115.62	1073.41	2146861900	10148733457
2005-06-17 00:00:00	1090.114	1094.669	1085.61	1079.078	1675256200	8420848126
2005-06-16 00:00:00	1071.772	1086.348	1086.01	1064.027	1448308300	7028492934
2005-06-15 00:00:00	1090.458	1090.458	1072.836	1070.065	1526763300	7353765066
2005-06-14 00:00:00	1108.337	1119.676	1093.464	1092.402	1836825500	8745408882
2005-06-13 00:00:00	1105.961	1112.101	1106.291	1085.866	1920377900	8935488315
2005-06-10 00:00:00	1130.554	1130.554	1108.286	1101.828	2841080100	13613185618
2005-06-09 00:00:00	1118.806	1146.417	1131.052	1103.681	4069092800	19595252127
2005-06-08 00:00:00	1044.179	1118.694	1115.582	1040.158	4028285200	19011909799
2005-06-07 00:00:00	1036.617	1055.629	1030.941	1029.539	1570305300	7466015889
2005-06-06 00:00:00	1010.381	1034.853	1034.378	998.228	1104359900	5027262794
2005-06-03 00:00:00	1013.903	1019.922	1013.637	1000.522	1001626800	4502218664
2005-06-02 00:00:00	1036.73	1036.73	1016.063	1008.754	1146555600	5557807400
2005-06-01 00:00:00	1059.61	1063.518	1039.187	1035.706	1006249000	4695648667
2005-05-31 00:00:00	1061.612	1070.502	1060.738	1057.748	923922400	4241956998
2005-05-30 00:00:00	1049.721	1063.947	1060.162	1043.276	859981600	4083244334
2005-05-27 00:00:00	1056.323	1068.211	1051.946	1050.055	1014625100	4902913660
2005-05-26 00:00:00	1071.212	1077.441	1058.867	1055.816	949855600	4454779104
2005-05-25 00:00:00	1072.521	1082.179	1072.137	1064.875	980759700	4489152091
2005-05-24 00:00:00	1065.998	1078.098	1073.847	1057.536	1102945400	5065246159
2005-05-23 00:00:00	1095.308	1095.308	1070.844	1069.435	953394500	4305639056
2005-05-20 00:00:00	1100.491	1108.61	1099.269	1094.669	958404100	4520424454
2005-05-19 00:00:00	1101.753	1107.227	1103.475	1083.115	1065816600	5120491771
2005-05-18 00:00:00	1099.74	1108.844	1102.965	1090.299	1037840800	5061369090
2005-05-17 00:00:00	1091.258	1108.178	1099.64	1083.943	1156872700	5353712649
2005-05-16 00:00:00	1105.397	1105.397	1095.468	1082.137	1022775900	5058195546
2005-05-13 00:00:00	1101.606	1120.169	1107.627	1093.281	1347494700	6567864533
2005-05-12 00:00:00	1122.178	1122.916	1103.993	1099.84	1235588300	6506232863
2005-05-11 00:00:00	1134.595	1140.171	1124.271	1121.867	1099556900	5633261021
2005-05-10 00:00:00	1126.818	1135.798	1135.561	1108.42	1316415400	6768361115
2005-05-09 00:00:00	1160.62	1165.39	1130.835	1130.411	1086935000	5551480596
2005-04-29 00:00:00	1168.331	1170.199	1159.146	1155.985	1410569600	7352285704
2005-04-28 00:00:00	1145.746	1172.71	1169.118	1135.733	1741974300	9044192155
2005-04-27 00:00:00	1165.099	1166.198	1148.757	1148.138	1361286500	7082585050
2005-04-26 00:00:00	1155.644	1169.145	1165.335	1151.637	1397414100	7207425085
2005-04-25 00:00:00	1166.342	1166.342	1157.971	1146.414	1354764800	6908598428
2005-04-22 00:00:00	1171.028	1177.885	1169.187	1163.402	1357836300	7266510531
2005-04-21 00:00:00	1182.205	1190.541	1172.556	1167.994	1326684400	7070086218
2005-04-20 00:00:00	1198.956	1198.956	1184.193	1178.64	1118298400	5938905955
2005-04-19 00:00:00	1196.281	1202.492	1199.902	1191.231	1095012600	6108772712
2005-04-18 00:00:00	1212.392	1212.392	1197.735	1190.984	1167117600	6296262216
2005-04-15 00:00:00	1229.68	1229.68	1216.962	1213.203	1426229800	7801305382
2005-04-14 00:00:00	1252.206	1253.598	1234.332	1233.237	1561619800	8614317309
2005-04-13 00:00:00	1228.974	1254.319	1248.203	1228.974	1954707100	11064208873
2005-04-12 00:00:00	1239.134	1239.134	1219.511	1218.512	1307588100	7600585399
2005-04-11 00:00:00	1248.15	1252.813	1240.972	1235.356	1930075700	11032464803
2005-04-08 00:00:00	1225.049	1249.203	1248.521	1218.759	1776899800	10084950499
2005-04-07 00:00:00	1216.728	1248.062	1225.487	1213.65	2427681400	14120362984
2005-04-06 00:00:00	1191.198	1220.415	1214.868	1183.906	1672796600	9920447929
2005-04-05 00:00:00	1200.691	1209.341	1191.745	1189.255	1158268400	6448636873
2005-04-04 00:00:00	1212.118	1218.275	1202.967	1196.945	1379440100	7947332071
2005-04-01 00:00:00	1180.373	1237.8	1223.566	1173.543	1966033200	10792487064
2005-03-31 00:00:00	1168.828	1181.531	1181.236	1162.031	1043779000	5371672145
2005-03-30 00:00:00	1192.447	1192.447	1172.574	1171.811	1138348100	6153729562
2005-03-29 00:00:00	1199.691	1209.229	1195.018	1194.589	923316000	5191811880
2005-03-28 00:00:00	1204.85	1204.85	1200.113	1185.456	902323300	4909951020
2005-03-25 00:00:00	1207.203	1211.16	1205.634	1199.87	952758900	5076361282
2005-03-24 00:00:00	1200.257	1208.608	1208.192	1187.581	1147719000	6700150732
2005-03-23 00:00:00	1205.755	1218.011	1201.649	1194.322	1344060500	7851213142
2005-03-22 00:00:00	1230.682	1231.676	1206.922	1202.427	1465330900	8148375027
2005-03-21 00:00:00	1226.143	1232.817	1231.046	1220.824	996368700	5815375653
2005-03-18 00:00:00	1242.453	1248.034	1227.403	1223.615	1245243200	7341657941
2005-03-17 00:00:00	1255.985	1257.794	1243.475	1242.513	1289554300	7813701046
2005-03-16 00:00:00	1267.052	1268.187	1255.589	1247.893	1366337300	8330513791
2005-03-15 00:00:00	1293.132	1293.259	1269.144	1266.637	1564271900	9678243152
2005-03-14 00:00:00	1288.985	1304.112	1293.5	1271.511	1869250200	11968377523
2005-03-11 00:00:00	1284.513	1292.529	1289.941	1278.153	1499671400	9039329495
2005-03-10 00:00:00	1316.9	1316.9	1286.233	1282.528	1789766900	10537289289
2005-03-09 00:00:00	1321.208	1326.076	1316.791	1310.235	2056718700	12224773496
2005-03-08 00:00:00	1298.25	1318.895	1318.271	1296.908	1798439800	11159503108
2005-03-07 00:00:00	1288.408	1296.88	1293.739	1287.74	1076224600	6283006027
2005-03-04 00:00:00	1294.156	1299.596	1287.714	1286.481	1104995800	6269241707
2005-03-03 00:00:00	1285.197	1295.253	1294.339	1276.88	1282360900	6981237940
2005-03-02 00:00:00	1303.31	1316.723	1287.45	1285.916	1862863500	10749393259
2005-03-01 00:00:00	1305.249	1308.758	1303.412	1295.642	1398095200	7981055197
2005-02-28 00:00:00	1311.439	1315.137	1306.003	1298.928	1765143200	10244600541
2005-02-25 00:00:00	1311.367	1328.533	1312.445	1311.205	2406961000	13978978564
2005-02-24 00:00:00	1307.036	1310.967	1309.949	1296.979	2011581500	11356347739
2005-02-23 00:00:00	1309.624	1316.588	1309.475	1299.146	2418912700	13699232367
2005-02-22 00:00:00	1285.629	1312.533	1309.277	1282.783	2260281500	12773513576
2005-02-21 00:00:00	1259.528	1284.937	1284.48	1259.509	1253692200	6930691886
2005-02-18 00:00:00	1275.664	1278.624	1258.969	1258.561	1068805000	5785501661
2005-02-17 00:00:00	1280.028	1280.028	1276.134	1263.711	1121861200	6103111134
2005-02-16 00:00:00	1276.015	1291.465	1278.88	1270.318	1444545500	7980113925
2005-02-04 00:00:00	1238.609	1274.115	1269.004	1235.64	1702829300	9664344703
2005-02-03 00:00:00	1253.813	1269.155	1242.307	1236.179	2041522500	10897290873
2005-02-02 00:00:00	1189.502	1253.159	1252.5	1189.502	1905406200	10397266956
2005-02-01 00:00:00	1189.501	1203.066	1188.931	1187.26	934022200	4907930781
2005-01-31 00:00:00	1210.755	1210.755	1191.823	1190.173	907806200	4668009630
2005-01-28 00:00:00	1223.727	1226.304	1213.673	1208.857	817055700	4199937444
2005-01-27 00:00:00	1239.579	1241.137	1225.891	1223.877	941282900	4955027537
2005-01-26 00:00:00	1252.372	1254.232	1241.958	1240.131	964069100	5351521296
2005-01-25 00:00:00	1252.354	1254.866	1254.234	1239.164	1181392400	6439329703
2005-01-24 00:00:00	1258.024	1265.949	1255.777	1239.8	1802020700	9786782740
2005-01-21 00:00:00	1201.933	1237.909	1234.476	1189.211	1697008000	9001891146
2005-01-20 00:00:00	1213.368	1213.96	1204.394	1199.167	1031028400	5383794395
2005-01-19 00:00:00	1225.075	1225.075	1218.108	1214.635	937719500	4677974231
2005-01-18 00:00:00	1215.776	1226.043	1225.454	1207.052	1019028800	5294355367
2005-01-17 00:00:00	1235.574	1236.397	1216.652	1214.065	1002856500	5434886351
2005-01-14 00:00:00	1255.871	1268.856	1245.62	1243.873	989832700	5272487558
2005-01-13 00:00:00	1255.718	1259.499	1256.314	1251.016	874670700	5003680868
2005-01-12 00:00:00	1257.17	1257.193	1256.923	1246.422	676958500	3799862955
2005-01-11 00:00:00	1252.711	1260.871	1257.462	1247.835	772557000	4368276172
2007-01-12 00:00:00	2745.321	2782.025	2668.11	2652.578	10730376800	73434040960
2007-01-11 00:00:00	2819.367	2841.18	2770.11	2763.886	12159871700	83986726356
2007-01-10 00:00:00	2838.113	2841.741	2825.576	2770.988	11176936500	79050663277
2007-01-09 00:00:00	2711.049	2809.394	2807.804	2691.36	11075126700	86221973459
2007-01-08 00:00:00	2621.068	2708.444	2707.199	2620.625	10681324400	72165879323
2007-01-05 00:00:00	2668.577	2685.804	2641.334	2617.019	10615562500	70128701946
2007-01-04 00:00:00	2728.188	2847.615	2715.719	2684.818	12015602100	83945528497
2006-12-29 00:00:00	2585.417	2698.904	2675.474	2585.417	8676901200	59092790033
2006-12-28 00:00:00	2538.952	2611.791	2567.594	2530.331	7871894100	50519293382
2006-12-27 00:00:00	2478.063	2538.663	2536.387	2461.071	7211821800	45140881899
2006-12-26 00:00:00	2437.854	2505.697	2479.732	2424.936	7226149200	44811517142
2006-12-25 00:00:00	2350.128	2452.429	2435.762	2350.128	7393945000	47815717698
2006-12-22 00:00:00	2334.273	2366.694	2343.668	2321.922	7048462000	46072199864
2006-12-21 00:00:00	2372.464	2386.824	2342.938	2339.909	8318255100	53018987601
2006-12-20 00:00:00	2356.262	2381.132	2373.205	2332.927	7829893500	49596491202
2006-12-19 00:00:00	2342.18	2381.634	2364.177	2315.985	8705492800	56275481965
2006-12-18 00:00:00	2277.282	2335.234	2332.434	2277.282	7825219300	52385973039
2006-12-15 00:00:00	2255.24	2275.49	2273.908	2241.199	6061194900	40412388744
2006-12-14 00:00:00	2226.001	2250.321	2249.11	2212.905	5843932000	37212845035
2006-12-13 00:00:00	2224.429	2244.407	2223.455	2195.639	5749274900	36314222617
2006-12-12 00:00:00	2189.694	2228.643	2218.951	2180.37	7019177600	42334761701
2006-12-11 00:00:00	2085.058	2181.164	2180.496	2084.267	6267601700	37029535686
2006-12-08 00:00:00	2133.355	2164.021	2093.638	2090.403	8088971900	47201607028
2006-12-07 00:00:00	2152.594	2206.512	2156.75	2145.788	9927876600	59313113556
2006-12-06 00:00:00	2175.379	2192.899	2156.604	2097.417	10434780700	62689425164
2006-12-05 00:00:00	2167.363	2195.529	2173.285	2159.323	8815717100	55124102088
2006-12-04 00:00:00	2103.817	2164.585	2161.648	2100.559	8723279000	53276474809
2006-12-01 00:00:00	2106.295	2112.576	2102.049	2087.601	7617896400	48697920471
2006-11-30 00:00:00	2058.77	2102.057	2099.289	2058.77	7277973100	44083104306
2006-11-29 00:00:00	2005.987	2059.728	2054.091	1992.538	5600228000	34340079919
2006-11-28 00:00:00	2042.379	2051.49	2038.721	2016.473	5507063800	33574996036
2006-11-27 00:00:00	2042.193	2049.539	2047.277	2022.378	5784003100	35582112455
2006-11-24 00:00:00	2051.471	2057.911	2050.812	2022.625	6123208000	36224819029
2006-11-23 00:00:00	2045.081	2071.235	2062.363	2042.151	6072194500	34778737368
2006-11-22 00:00:00	2031.297	2062.804	2041.355	2010.792	6488166900	39066635210
2006-11-21 00:00:00	2013.067	2037.738	2037.552	1988.926	5389407600	32648156629
2006-11-20 00:00:00	1977.529	2018.004	2017.279	1977.529	5914690100	33369678524
2006-11-17 00:00:00	1934.637	1972.607	1971.793	1925.149	4941874000	27537479766
2006-11-16 00:00:00	1930.926	1976.046	1941.547	1926.724	6398356600	34948670491
2006-11-15 00:00:00	1888.539	1923.139	1922.935	1878.695	4668244100	26782036853
2006-11-14 00:00:00	1868.173	1888.432	1888.239	1841.823	4318802800	23697796932
2006-11-13 00:00:00	1878.704	1905.897	1863.765	1852.102	5001672900	27755542388
2006-11-10 00:00:00	1896.929	1920.184	1883.347	1870.96	6280942700	34716751200
2006-11-09 00:00:00	1860.954	1899.097	1896.482	1858.595	4409618200	25651081752
2006-11-08 00:00:00	1885.855	1886.256	1866.817	1865.223	3777045400	22090043817
2006-11-07 00:00:00	1889.534	1897.41	1889.53	1862.932	5484907400	31760892116
2006-11-06 00:00:00	1853.186	1886.519	1886.307	1846.011	4954451700	27619541180
2006-11-03 00:00:00	1851.404	1873.664	1866.362	1850.151	4986072000	26789660848
2006-11-02 00:00:00	1856.921	1857.145	1851.314	1834.844	5174172500	28282302772
2006-11-01 00:00:00	1838.68	1855.887	1855.713	1833.201	4778352600	27078206738
2006-10-31 00:00:00	1811.469	1839.318	1837.993	1811.469	4655713500	24779224834
2006-10-30 00:00:00	1804.367	1815.612	1809.656	1788.287	4533594400	23152813095
2006-10-27 00:00:00	1836.214	1842.73	1807.175	1803.215	7374892300	34485707306
2006-10-26 00:00:00	1804.893	1816.762	1810.646	1791.947	4873708200	25537889287
2006-10-25 00:00:00	1807.03	1825.609	1806.646	1789.905	4451225900	25910017016
2006-10-24 00:00:00	1756.457	1805.273	1805.181	1756.457	3991120600	22516170682
2006-10-23 00:00:00	1789.645	1797.427	1759.394	1753.494	4444108500	24576748184
2006-10-20 00:00:00	1792.6	1801.334	1790.364	1786.344	4146159900	23549793784
2006-10-19 00:00:00	1788.582	1799.294	1792.253	1784.345	4149060700	22721449337
2006-10-18 00:00:00	1762.404	1787.743	1787.185	1760.883	3681056300	20404556378
2006-10-17 00:00:00	1768.628	1777.598	1763.901	1758.311	3926234400	21755132328
2006-10-16 00:00:00	1787.7	1789.175	1771.299	1766.308	4676616000	24779036373
2006-10-13 00:00:00	1776.511	1792.868	1784.656	1773.233	4253984200	23393102979
2006-10-12 00:00:00	1790.631	1792.239	1778.181	1774.142	5316904600	28132397508
2006-10-11 00:00:00	1784.518	1792.761	1790.104	1771.016	4928388200	26310183670
2006-10-10 00:00:00	1784.22	1793.141	1784.862	1771.856	5513649300	31459190780
2006-10-09 00:00:00	1768.144	1786.11	1785.385	1763.111	5293514300	29082449931
2006-09-29 00:00:00	1740.059	1755.691	1752.424	1740.059	4123628500	23462273270
2006-09-28 00:00:00	1725.515	1740.787	1736.963	1722.219	3397985800	19916525560
2006-09-27 00:00:00	1711.514	1725.501	1725.039	1709.766	2924715800	16391910546
2006-09-26 00:00:00	1720.781	1721.584	1712.637	1704.774	3313453000	18519170789
2006-09-25 00:00:00	1722.744	1732.279	1722.366	1709.771	4016809300	22960247678
2006-09-22 00:00:00	1744.605	1746.615	1725.361	1724.104	4477782800	25509820069
2006-09-21 00:00:00	1731.585	1743.63	1740.901	1731.222	3953314600	21484098198
2006-09-20 00:00:00	1733.637	1737.734	1732.453	1720.835	3883657100	20820855388
2006-09-19 00:00:00	1735.301	1743.021	1735.241	1728.289	4345533000	23210633044
2006-09-18 00:00:00	1727.915	1733.413	1732.987	1719.16	4484006200	23708204983
2006-09-15 00:00:00	1689.605	1722.66	1721.045	1689.51	4703230700	24114644123
2006-09-14 00:00:00	1689.631	1696.622	1689.692	1672.884	3388825800	18576806055
2006-09-13 00:00:00	1695.351	1713.989	1689.389	1687.049	4304569100	22716904831
2006-09-12 00:00:00	1675.198	1699.585	1695.862	1673.441	3739045300	19830545528
2006-09-11 00:00:00	1668.161	1675.094	1674.966	1653.01	3059052900	16797589937
2006-09-08 00:00:00	1659.702	1671.308	1667.984	1658.673	2655202800	14102795466
2006-09-07 00:00:00	1683.782	1683.89	1661.19	1655.408	3152275400	17524649356
2006-09-06 00:00:00	1665.13	1672.26	1672.121	1656.863	3357962300	18255683937
2006-09-05 00:00:00	1659.737	1669.901	1664.078	1657.047	4053349300	21946288118
2006-09-04 00:00:00	1635.332	1657.691	1657.52	1635.122	3309342600	17623874059
2006-09-01 00:00:00	1658.66	1660.518	1636.691	1634.026	3595457500	19724461614
2006-08-31 00:00:00	1655.903	1661.473	1658.638	1649.997	3513501600	19087552034
2006-08-30 00:00:00	1648.348	1656.232	1655.195	1640.281	3144285800	17230948785
2006-08-29 00:00:00	1652.672	1667.53	1651.024	1649.593	4805041100	27063623012
2006-08-28 00:00:00	1627.123	1651.289	1650.438	1624.281	3934124300	21633007200
2006-08-25 00:00:00	1622.481	1630.047	1623.034	1619.735	2782161400	15295238075
2006-08-24 00:00:00	1612.699	1623.169	1623.017	1601.887	2506129700	13593692277
2006-08-23 00:00:00	1614.393	1621.399	1612.396	1608.741	2721290700	15455406413
2006-08-22 00:00:00	1601.523	1619.074	1613.355	1598.776	2670121100	15163018038
2006-08-21 00:00:00	1565.457	1602.13	1601.15	1558.1	2337431800	11999189682
2006-08-18 00:00:00	1601.567	1614.365	1598.018	1596.562	2397424800	11727798657
2006-08-17 00:00:00	1612.412	1612.412	1603.332	1592.846	2339190400	12166972224
2006-08-16 00:00:00	1596.056	1616.453	1616.41	1591.857	2856399800	15316278115
2006-08-15 00:00:00	1568.267	1596.653	1595.657	1564.398	2025921400	10942039774
2006-08-14 00:00:00	1605.202	1611.661	1570.738	1566.722	2565505000	13783639455
2006-08-11 00:00:00	1605.597	1610.763	1605.926	1596.217	2345146700	12306050014
2006-08-10 00:00:00	1578.354	1606.943	1606.065	1577.86	2632313600	13871479448
2006-08-09 00:00:00	1581.803	1585.173	1578.566	1571.709	2163603600	11468884412
2006-08-08 00:00:00	1547.905	1581.753	1580.577	1547.905	2338299800	12314675808
2006-08-07 00:00:00	1561.801	1570.054	1547.436	1541.413	2409920600	12761218183
2006-08-04 00:00:00	1601.608	1612.1	1570.15	1567.251	2586705400	14401225370
2006-08-03 00:00:00	1599.746	1609.425	1601.058	1587.119	2082229300	11909137046
2006-08-02 00:00:00	1598.758	1608.777	1600.872	1577.902	2786576300	15048503237
2006-08-01 00:00:00	1619.635	1625.044	1600.614	1596.658	3231066000	17900862653
2006-07-31 00:00:00	1659.535	1659.535	1612.733	1611.163	3365448600	19558733762
2006-07-28 00:00:00	1674.43	1678.527	1662.031	1646.346	3326896800	18805265844
2006-07-27 00:00:00	1685.347	1701.611	1675.168	1665.386	3620183100	20668131608
2006-07-26 00:00:00	1688.538	1691.429	1686.654	1675.662	3116723100	17543497616
2006-07-25 00:00:00	1668.138	1690.613	1685.461	1668.138	3423780100	19580630083
2006-07-24 00:00:00	1648.749	1667.617	1665.944	1632.687	3118400800	17329901789
2006-07-21 00:00:00	1653.811	1669.288	1665.328	1653.507	2996048900	16664622044
2006-07-20 00:00:00	1642.624	1658.054	1655.122	1636.259	2866119700	16518086754
2006-07-19 00:00:00	1681.771	1681.771	1645.16	1637.486	3505983000	20603536373
2006-07-18 00:00:00	1682.36	1684.672	1684.252	1666.311	3140535400	18528216194
2006-07-17 00:00:00	1662.047	1684.344	1682.887	1653.603	3220393300	19821153519
2006-07-14 00:00:00	1641.138	1676.754	1665.208	1633.898	4158780400	24614810204
2006-07-13 00:00:00	1736.207	1737.595	1655.773	1654.486	6747158900	39574756048
2006-07-12 00:00:00	1745.878	1753.275	1740.0	1737.999	4878589100	30494774588
2006-07-11 00:00:00	1736.986	1746.724	1745.806	1725.231	4008545000	24372507945
2006-07-10 00:00:00	1730.698	1737.031	1734.329	1715.828	3904952600	23793270439
2006-07-07 00:00:00	1746.521	1750.028	1730.19	1724.675	4943012700	29559549758
2006-07-06 00:00:00	1715.279	1742.204	1741.47	1711.651	5006266900	29786950494
2006-07-05 00:00:00	1755.222	1757.472	1718.555	1703.585	6072080600	32521556368
2006-07-04 00:00:00	1700.323	1702.658	1681.547	1670.13	5431649200	32718658218
2006-07-03 00:00:00	1677.311	1697.83	1697.282	1670.016	4863659200	28446545723
2006-06-30 00:00:00	1679.724	1690.953	1672.211	1662.28	4983707600	28588342410
2006-06-29 00:00:00	1641.928	1672.101	1671.618	1641.928	5179902800	29018734618
2006-06-28 00:00:00	1638.23	1642.354	1639.286	1627.068	3322060100	18652269224
2006-06-27 00:00:00	1636.703	1642.571	1639.551	1627.592	3645178400	21481437588
2006-06-26 00:00:00	1607.786	1635.803	1633.449	1607.786	3949925000	23927245387
2006-06-23 00:00:00	1594.495	1608.108	1605.711	1582.019	3502677800	20932009523
2006-06-22 00:00:00	1593.097	1605.252	1596.066	1587.799	3246588800	18310093363
2006-06-21 00:00:00	1590.607	1617.714	1598.116	1570.083	3970588000	22426544902
